year,make,model,price,mileage,color,url,body_type
2026,Hyundai,Elantra,"$35,361",20,gray,https://www.carpages.ca/new-cars/british-columbia/port-coquitlam/2026-hyundai-elantra-13294805/,Sedan
2023,Subaru,WRX,"$32,499",24000,white,https://www.carpages.ca/used-cars/ontario/london/2023-subaru-wrx-13294490/,Sedan
2023,Kia,Forte,"$21,495",80882,blue,https://www.carpages.ca/used-cars/ontario/kingston/2023-kia-forte-13294478/,Sedan
2020,Toyota,Corolla,"$17,989",222721,blue,https://www.carpages.ca/used-cars/ontario/cambridge/2020-toyota-corolla-13294436/,Sedan
2024,Honda,Civic,"$29,989",62644,white,https://www.carpages.ca/used-cars/ontario/cambridge/2024-honda-civic-13294430/,Sedan
2021,Toyota,Corolla,"$29,998",8032,gray,https://www.carpages.ca/used-cars/ontario/ottawa/2021-toyota-corolla-13294427/,Sedan
2022,Hyundai,Elantra,"$22,991",50798,electric,https://www.carpages.ca/used-cars/manitoba/winnipeg/2022-hyundai-elantra-hybrid-13294235/,Sedan
2022,Volvo,S60,"$43,988",47362,gray,https://www.carpages.ca/used-cars/manitoba/winnipeg/2022-volvo-s60-13294229/,Sedan
2018,Mazda,MAZDA3,"$7,500",203427,black,https://www.carpages.ca/used-cars/alberta/calgary/2018-mazda-mazda3-13294103/,Sedan
2017,Chevrolet,Cruze,"$5,000",126458,red,https://www.carpages.ca/used-cars/alberta/calgary/2017-chevrolet-cruze-13294100/,Sedan
2015,Ford,Focus,"$1,500",164537,gold,https://www.carpages.ca/used-cars/alberta/calgary/2015-ford-focus-13294079/,Sedan
2013,Mercedes-Benz,C-Class,"$7,000",131100,white,https://www.carpages.ca/used-cars/alberta/calgary/2013-mercedes-benz-c-class-c300-13294067/,Sedan
2018,Chevrolet,Cruze,"$3,000",130062,white,https://www.carpages.ca/used-cars/alberta/calgary/2018-chevrolet-cruze-13294064/,Sedan
2017,Ford,Focus,"$4,500",67309,gray,https://www.carpages.ca/used-cars/alberta/calgary/2017-ford-focus-13294043/,Sedan
2020,Nissan,Sentra,"$12,000",99603,black,https://www.carpages.ca/used-cars/alberta/calgary/2020-nissan-sentra-13294019/,Sedan
2020,Kia,Sorento,"$15,800",119522,white,https://www.carpages.ca/used-cars/alberta/calgary/2020-kia-sorento-13294010/,Sedan
2018,Chevrolet,Cruze,"$4,000",196932,white,https://www.carpages.ca/used-cars/alberta/calgary/2018-chevrolet-cruze-13294004/,Sedan
2008,Ford,Taurus,"$2,450",199219,white,https://www.carpages.ca/used-cars/alberta/calgary/2008-ford-taurus-13293920/,Sedan
2012,Volkswagen,Jetta,"$2,950",151728,white,https://www.carpages.ca/used-cars/alberta/calgary/2012-volkswagen-jetta-13293917/,Sedan
2007,Dodge,Caliber,"$1,500",142316,gold,https://www.carpages.ca/used-cars/alberta/calgary/2007-dodge-caliber-13293908/,Sedan
2011,Mercedes-Benz,C-Class,"$9,900",114652,black,https://www.carpages.ca/used-cars/alberta/calgary/2011-mercedes-benz-c-class-c300-13293878/,Sedan
2014,Nissan,Sentra,"$1,500",115467,silver,https://www.carpages.ca/used-cars/alberta/calgary/2014-nissan-sentra-13293860/,Sedan
